id,id soseda
103821,101267
10137,10461
10137,101788
10137,10256
10137,101682
10137,10531
10137,10138
10137,10641
10137,1077
403584,403578
403584,403618
5901874,5901886
5901874,5901882
5901874,5901883
5901874,5901875
5901874,5901881
301678,301974
301678,301973
2601210,2601211
2601210,2601208
2601210,2601209
2601210,2602149
30352,30351
30352,30895
30352,302201
30352,302735
30352,30338
30352,301244
250796,250795
250796,250797
250796,250794
250796,2503029
16202344,16203444
16202344,16203218
2101997,2101694
2101997,2102000
2101997,2101998
101373,101037
101373,1013
101373,1012
101373,101039
110562,1101728
110562,110561
110562,110560
2601705,2601706
2601705,2601713
6103469,6103466
3003730,3003747
3003730,3003794
3003730,3003738
16203410,16203380
16203410,16203401
2501195,2501196
2501195,250786
1023,1048
1023,10610
1023,1094
1023,10203
1023,1017
1023,102990
1023,103
1023,10253
1023,1026
1023,101
1023,10105
1023,10321
1023,101383
310993,310989
10434,2103062
10434,2102574
10434,10204
10434,10435
10434,101484
10434,10205
10434,102518
10434,10290
10434,2102575
1102377,1103567
1102377,1102364
1102377,1102367
1102377,1103672
30578,302358
30578,302361
30578,30579
210608,2101310
210608,2101308
210608,210147
210608,2101960
210608,2101586
210608,210481
210608,2101472
5902258,5902253
2503901,2503898
2503901,2503908
2503901,2503905
2503901,2503886
2503901,2503909
2502613,2502612
103564,103570
103564,103563
103564,103485
30597,30594
30597,302287
30597,30598
30597,304025
30597,30593
110348,1101008
110348,1101511
110348,1101007
110348,110202
10822,102797
10822,10662
10822,10655
101109,10684
101109,101108
101109,101887
101109,10588
101109,10589
101109,10698
101109,10687
101109,10686
102375,103101
102375,102372
102725,10601
102725,102571
102725,103597
1102818,1102821
110431,11052
110431,11091
110431,110294
110431,110236
110431,110542
110431,1102784
110431,1101439
110431,1102719
110431,11092
2803777,2803776
2601206,2603228
2601206,2603274
10658,10659
10658,103585
10658,103575
10658,103580
10658,103858
300706,300705
5903275,5903291
3901895,3901860
3901895,3901897
302384,30470
302384,30170
302384,30237
302384,30168
302384,301488
110827,1102368
2502869,2502871
2502869,2502870
2502869,2502868
2601713,2601714
2601713,2601715
2601713,2601705
2803798,2803795
2803798,2803797
2803632,2804038
2803632,280938
2803632,280937
2803632,2803633
2803632,2804035
2803632,280939
2803632,2803807
403480,403481
403480,401112
403480,401113
403480,403464
103476,101605
103476,10453
103476,10676
103476,10175
330922,330921
330922,330925
30485,30484
1103161,1103160
102637,103425
102637,101517
102637,102772
3049,30390
3049,30618
3049,30389
3049,30183
3049,3042
3049,3016
3049,301525
3049,30387
3049,30225
3049,3050
3049,30336
3049,301323
3049,3028
3049,30388
3049,301289
3049,30391
3049,30666
10463,101898
10463,10311
10463,102948
10463,101899
10463,101900
10463,10588
10463,101902
10463,10589
10463,10464
2601197,2601435
2601197,2601198
13803877,13803882
13803877,13803988
13803877,13803878
102772,102637
301269,301817
301269,30615
301269,30409
301269,301268
301269,301499
301269,301500
301269,30148
30190,301233
30190,30528
30190,30208
30190,110509
30190,3085
30190,30207
16201483,2803046
16201483,16203047
2504006,2503461
2503239,2503358
2503239,250857
2503239,250873
2503239,250871
16302964,16302962
16302964,16302965
16302964,16302963
101627,10590
101627,10132
101627,102773
101627,10221
101627,10156
101627,10157
101627,10255
101627,10254
101627,101626
101627,10457
101627,10532
101627,101684
101627,101628
2701830,270688
2701830,270645
2701830,270646
3901084,3901081
3901084,3901082
3901084,3901075
3901084,3901577
3901084,3901080
110466,110343
110466,1102099
110466,1102097
110466,110293
110466,110239
110466,110344
110466,110359
6801298,6801303
6801298,6801302
6801298,6801304
6801298,6801295
6801298,6801293
6801298,6801305
6801298,6801296
6801298,6801294
6801298,6801297
1101275,1101807
1101275,1101276
1101275,1101273
1101275,1101277
1101275,1101274
1620743,16203021
1620743,1620745
101332,10405
101332,101536
101332,10406
16303363,13803934
16303363,16303364
16303363,16301637
16303363,13803935
1102459,1103105
1102459,302625
1102459,1102478
1102459,1101415
1102459,301449
1102459,1101414
1102459,110382
1102459,1101552
1102459,110381
302629,302628
302629,302947
302629,303152
16302965,16302962
16302965,16302964
16302965,16302963
2503238,250858
101626,10590
101626,10132
101626,102773
101626,10156
101626,10157
101626,10255
101626,10254
101626,10457
101626,10532
101626,101627
101626,101684
101626,101628
210432,210187
210432,2101119
210432,2103091
3901085,3901087
3901085,3901583
260730,2601416
260730,260500
260730,260501
260730,260502
260730,260503
6801299,6801292
6801299,6801291
1101274,1101275
1101274,1101276
1101274,1101273
1101274,1101809
5802245,5802239
5802245,5802242
5802245,5802243
210824,2101640
210824,2103232
210824,2101720
210824,2102899
2603328,2503326
302628,302629
302628,303258
302628,303152
403481,401113
403481,403464
403481,403480
30484,30485
330923,330919
1103160,1103023
1103160,1103161
1103160,110583
5703153,5703257
5703153,5702211
5703153,5702208
5703153,5702210
10198,10102
10198,10449
1102321,1102322
1102321,1102356
1102321,1102350
3902095,3902001
3902095,3901905
3902095,3902009
3902095,3902096
3902095,3901366
3902095,3902531
50769,50770
13803876,13803988
102773,10132
102773,10254
102773,101626
102773,10532
102773,101627
102773,101628
1101448,1101921
1101448,1103605
1101448,1103345
1101448,1101922
1101448,1101828
301268,301817
301268,30615
301268,30409
301268,301269
301268,30458
301268,301499
301268,30148
5703016,5703034
5703016,5702884
5703016,5702873
5703016,5703032
5703016,5702989
15003601,15003604
104023,10758
104023,10410
104023,10150
104023,101625
104023,102309
104023,104041
2803776,2803777
2803776,2803864
503188,50595
503188,50188
503188,503173
2601207,2601212
2601207,2601211
2601207,2601208
2601207,2602149
16203542,16203541
10659,10658
10659,103585
10659,103575
10659,103580
10659,103858
3901894,3901860
3901894,3901845
302385,302222
302385,301073
2502868,2502869
2803799,2803789
2803799,2803790
301403,301131
2803633,280938
2803633,2803632
2803633,280937
2803633,2804035
2803633,280939
2803633,2803807
3903000,3902956
3903000,3902034
3903000,3903004
3903000,3901355
3903000,3902991
3903000,3901356
3903000,3902035
3903000,3902953
1101809,1101274
2501194,2501191
2501194,2501189
2501194,2501190
2501194,2501193
1022,10211
1022,103602
1022,103568
1022,10402
1022,101382
1022,101384
1022,101385
1022,101381
1022,102
1022,101062
1022,102248
1022,108
1022,107
1022,105
10435,2103062
10435,10434
10435,101475
10435,10204
10435,101482
10435,101484
10435,10205
10435,102518
10435,10290
10435,2102575
1102376,1102366
1102376,1102367
310992,310994
310992,310989
30129,301641
30129,301642
30129,30130
30129,30131
30129,30930
30129,30716
401111,401112
1103567,1102377
1103567,1103672
30579,30578
30579,302358
30579,30528
30579,302361
301680,30818
301680,301133
301680,301679
2502612,2502613
103565,101338
103565,103566
103565,10657
103565,10656
103565,103858
101108,10684
101108,101887
101108,102680
101108,101109
101108,102102
101108,10698
101108,10687
3902187,3902189
3902187,3902188
16303509,16301399
2601211,2601210
2601211,2601212
2601211,2601208
2601211,2601209
2601211,2601207
2601211,2602149
250797,2503028
250797,250796
102948,10463
102948,101900
102948,10588
102948,101902
101372,10326
101372,10327
101372,101601
101372,10449
101372,10153
101372,10448
101372,101371
101372,101888
3902607,3902596
6302267,6303304
10423,102708
10423,101121
10423,101349
10423,10257
10423,101347
10423,10164
10423,109
10423,101348
10423,10165
10423,10258
10589,10684
10589,101899
10589,101109
10589,10463
10589,10588
10589,101902
10589,10687
10589,10686
5702216,5702218
3902191,3902192
3902191,3902271
3902938,3902942
3902938,3902076
301679,30818
301679,301133
301679,301680
301679,301973
5901875,5901886
5901875,5901882
5901875,5901890
5901875,5901883
5901875,5901881
5901875,5901874
2102601,210217
2102601,2102599
2102601,2101943
2102601,2102600
2102601,210209
3901093,3901095
3901093,3903162
3901093,3901094
3901093,3902410
3901093,3901843
403751,403505
30304,30380
30304,302711
30304,30324
30304,30199
30304,301531
30304,30358
30304,301392
30304,30306
30304,301345
30304,30305
30304,30697
30304,30438
30304,30288
30304,301578
16303374,16303925
260399,260555
40513,403852
40513,403851
40513,403850
40513,403467
40513,402740
40513,403468
40513,40512
1101262,110275
1101262,1101402
1101262,110360
1101262,110362
1101262,110276
1101262,1102715
1101262,110361
101775,10724
101775,101776
5702884,5702873
5702884,5703016
3902083,3902275
3902083,3901832
3902083,3902675
3902083,3901831
3902083,3902077
3902083,3901848
1102767,1102778
1102767,1102768
260819,260820
10474,10345
10474,101939
10474,101814
10474,10473
10474,10308
10474,10469
30168,30470
30168,30170
30168,30947
30168,30169
30168,30237
30168,30372
30168,302384
30168,301488
3901355,3903004
3901355,3903000
3901355,3902991
3901355,3901356
3901355,3902035
3901355,3901360
3901355,3901358
3901355,3901357
3901355,3901359
3901355,3902953
403497,40842
403497,40894
2101754,210524
2101754,2102485
2101754,210787
2101754,2102503
2101754,2102498
10531,10461
10531,10339
10531,101788
10531,10256
10531,1081
10531,10137
10531,101682
10531,10138
10531,10641
10531,1077
10531,10291
3902596,3902607
3902596,3901583
301069,301070
301069,301071
301069,302660
301069,30616
301069,30490
1103674,1103551
1103674,1101239
2602554,2601479
2602554,2601478
2602554,2602555
30390,30389
30390,301064
30390,3098
30390,3042
30390,3016
30390,30103
30390,301525
30390,30225
30390,3050
30390,3028
30390,3049
11072,1102834
11072,1101061
11072,1101585
11072,11071
11072,110239
11072,11074
11072,1102994
10233,10393
101098,101114
101098,102185
101098,101106
101098,10311
101098,101099
101098,10310
101098,101107
2602738,2602737
2603129,2601743
3902017,3902523
3902017,3902014
3902017,3902016
3902017,3902018
3902017,3902015
2101685,2101134
2101685,210547
2101685,2103357
2101685,2103225
260862,260863
1018,10270
1018,10206
1018,10261
1018,10465
3025,301064
3025,30183
3025,3042
3025,3016
3025,3031
3025,302559
3025,30370
3025,30284
13203685,16303403
13203685,16303391
110236,11052
110236,110431
110236,11091
110236,110322
110236,110542
110236,110805
110236,1102784
110236,1101439
110236,1102719
110236,11092
16303925,16303374
2601952,2601954
1103273,1103271
1103273,1102437
1103273,110276
1103273,1103272
103334,10211
103334,10216
103334,103602
103334,1010
103334,101121
103334,101382
103334,103178
103334,1019
103334,102
103334,101062
103334,102248
103334,108
103334,107
103334,105
6801309,6801304
6801309,6801305
6801309,6802200
2804031,2804032
10321,1048
10321,10155
10321,10203
10321,102990
10321,1027
10321,1026
10321,10682
10321,1023
10321,101383
2503347,250880
2503347,2503350
2503347,2503428
2503347,250881
2503347,2502320
2503347,2503335
13802532,13803624
13802532,13803625
13802532,13803620
2602915,260891
2602915,2602907
2601143,2602709
2601143,2601151
1101921,1103605
1101921,1101922
1101921,1101448
1101921,1101828
3902410,3901095
3902410,3903162
3902410,3901094
3902410,3901093
3902410,3901843
2102504,210523
2102504,210524
2102504,2102766
2102504,10831
2102504,2102485
2102504,103199
2102504,2102503
2102504,2102498
40753,40754
40753,403096
40753,40755
5701011,5701009
5701011,5701010
5903833,5903840
5903833,5903839
3902806,3901580
260136,2601465
260136,2601074
3902105,3902108
3902105,3902120
2601769,2601771
2601769,2601767
2601769,2601770
2601769,2601768
1103265,1103252
1103265,1103251
1103265,1102093
1101258,1101259
1101258,1101257
1101258,1102438
2602145,260450
2602145,2602610
2901002,2903120
2901002,2901003
2901002,2903191
2901002,2901004
2901002,2903119
303150,303113
13803620,13802532
2603241,2601417
10272,10270
10272,101266
10272,10224
10272,10269
10272,10261
10272,101329
10272,10271
10272,10273
10272,10240
10272,10465
10272,10996
10272,10262
10272,102440
10272,10386
10272,101267
10272,10426
110298,1103252
110298,110331
110298,110301
110298,1103264
110298,110297
110298,110300
110298,110296
110298,110315
301244,30351
301244,30895
301244,30352
30447,30319
30447,301068
30447,30320
30447,30446
30447,30317
30447,30338
30447,3073
30447,30316
2601155,2601157
2503428,250880
2503428,2503350
2503428,2503347
2503428,250881
2503428,2502320
2503428,2503335
110277,11052
110277,11091
110277,110278
110277,110542
110277,110363
110277,110195
110277,1102815
110277,110586
110277,11078
110277,110692
110277,11088
403507,403613
403507,403750
403507,403611
403507,403506
101036,101374
101036,1035
101036,102848
101036,103139
2901794,2901791
2901794,2901795
2901794,2901792
101348,10216
101348,1010
101348,101121
101348,101349
101348,10257
101348,101347
101348,10423
101348,10164
101348,109
101348,1019
101348,10165
101348,101623
101348,1033
101348,10258
5702943,5702890
5702943,5702867
3902282,3901353
3902282,3902281
3902282,3901854
10675,10162
10675,10325
10675,102799
2101943,210217
2101943,2101983
2101943,2102599
2101943,2102601
2101943,2102600
2101943,210209
102708,10407
102708,10424
102708,101347
102708,10423
3902001,3901905
3902001,3902009
3902001,3902096
3902001,3901366
3902001,3901903
3902001,3902531
3902001,3902095
2103354,210546
2103354,2103357
2103354,2103224
101124,1076
101124,10263
101124,1084
101124,102123
101124,101786
101124,1082
101124,1081
101124,10291
280636,280637
280636,280638
280636,280635
280636,280633
110365,1101657
110365,1101917
110365,1101659
110365,1101918
110365,1101658
260527,2601813
260527,2601907
110670,110665
110670,110672
110670,110671
302829,302841
2503886,2503898
2503886,2503908
2503886,2503905
2503886,2503901
2503886,2503909
403550,402837
403550,403549
5702693,5702706
5702693,5702694
5702693,5702692
5702693,5702705
5702693,5702696
5702693,5702689
5702693,5702695
2601417,2603241
2701352,2701350
2701352,2701362
2701352,2701363
30488,30489
30488,301235
30488,301234
30488,301236
2702591,2702589
2702591,2702590
2102498,210523
2102498,210524
2102498,2102766
2102498,2102485
2102498,210787
2102498,2102503
2102498,2102504
2102498,2101754
5903805,5903804
5903805,5903803
5903805,5903806
403462,403464
403462,403771
30467,30274
30467,30499
30467,30134
30467,302358
30467,302582
30467,30356
30467,30245
30467,30337
30467,30244
30467,3085
110742,1102893
50335,503283
50335,50596
1101917,1101938
1101917,1101918
1101917,1102438
1101917,110365
3902076,3902938
3902076,3902075
50765,50493
3901573,3901575
3901573,3901574
3901089,3902602
3901089,3901832
3901089,3901090
3901089,3902080
3901089,3901862
3901089,3901088
3901089,3901848
5103390,5103377
5902828,5902826
10747,101537
10747,10746
10747,102999
1102454,1101265
1102454,1102609
1102454,1101177
1102454,1102644
1102454,110395
1102454,1101247
1102454,1101264
1102454,110460
1102454,1102619
1102454,1102464
2503721,2501219
2503721,2503726
2503721,2501220
1103615,1102783
1103615,1102922
1103615,1102921
6801295,6801303
6801295,6801302
6801295,6801293
6801295,6801296
6801295,6801301
6801295,6801294
6801295,6801297
6801295,6801298
1101782,1101780
1101782,1103023
1101782,110363
1101782,1101781
1101782,1101779
1101782,110583
1101782,110692
1101782,11088
101041,103954
101041,101282
101041,101042
101041,101530
101041,101629
101041,101529
101041,101283
101041,101634
501785,502781
5701565,5701560
110200,110201
110200,110395
110200,110585
30125,301233
30125,30208
30125,30207
30125,30124
301726,301724
301726,301725
301726,301723
3902021,3902022
3902021,3902015
3902021,3902023
502146,50313
502146,502533
502146,50312
301233,30190
301233,30528
301233,30208
301233,30125
301233,30207
101104,101102
101104,102649
101104,101103
101104,101106
101104,101105
101104,101101
101104,101100
101104,101099
103139,101374
103139,10328
103139,10422
103139,1035
103139,102848
103139,101036
103139,103137
101554,101368
101554,101553
101554,10668
10205,2103062
10205,10434
10205,10204
10205,10435
10205,101484
10205,10436
10205,10437
10205,102518
10205,10290
10205,101486
10655,102797
10655,10662
10655,10822
302736,301864
302736,301915
102,10211
102,10216
102,103602
102,1010
102,1022
102,101121
102,103334
102,101382
102,101384
102,103178
102,1019
102,1043
102,101062
102,102248
102,108
102,107
102,105
6403892,6403896
6403892,6403884
6403892,6403906
30349,30350
30349,302597
30349,302598
30349,30444
30349,30906
1102815,110582
1102815,1103432
1102815,110309
1102815,110277
1102815,11053
1102815,110586
1102815,11078
260784,2601429
260784,2602752
101368,101554
101368,101553
101368,10668
2803795,2803790
2803795,2803797
2803795,2803798
250762,250763
250762,2503065
10340,101097
10340,102003
10340,10219
10340,101096
10340,101382
10340,101384
10340,101385
10340,102318
10340,1043
10340,10218
10340,108
10340,10220
2503326,2603328
10710,102659
10710,10709
10710,102830
10710,103821
2601421,2601422
2601421,2601420
2601421,2601424
2601421,2601423
2601421,2603242
2601421,2601419
3902522,3902521
3902522,3902523
3902522,3902018
310988,310985
310988,310987
310988,310986
260511,260510
260511,260529
260511,2601229
101057,1070
101057,103692
101057,101604
101057,101058
101057,10452
101542,10383
101542,10171
101542,1014
101542,101544
101542,10456
101542,10453
101542,1046
101542,101546
101542,10172
101542,101639
101542,10714
101542,101545
101542,10385
101542,102072
101542,101539
101542,101543
101542,101541
101542,101540
101542,10384
101542,10175
101542,10173
5903844,5903845
5903844,5903846
5903844,5903457
2702929,2702928
101811,102436
101811,103297
3902037,3902043
3902037,3902047
3902037,3902038
3902037,3902039
2101975,260828
2101975,210829
2101975,210830
11052,110431
11052,11091
11052,110278
11052,110294
11052,110236
11052,110542
11052,1101150
11052,1102784
11052,110195
11052,1101439
11052,110277
11052,11092
13803641,13803638
13803641,13803640
13803641,13803643
6403884,6403896
6403884,6403907
6403884,6403892
6403884,6403906
3901861,3901847
3901861,3901835
3901861,3901834
2503330,2503331
2503330,2503329
50118,50595
50118,50596
50118,501561
50118,501611
102102,102632
102102,102633
102102,101108
102102,102101
102102,102680
102102,10153
102102,10698
102102,101888
2502872,2502871
5103294,5103296
101684,10590
101684,10132
101684,10133
101684,10221
101684,10280
101684,10151
101684,10156
101684,10157
101684,10255
101684,10713
101684,101626
101684,10457
101684,10279
101684,101627
101684,10454
101684,101538
101684,101628
1103204,110759
1101239,1103551
1101239,1103674
2502171,2502170
3901359,3901355
3901359,3901356
3901359,3902035
3901359,3901360
3901359,3901358
3901359,3901357
403531,403529
403531,403973
403531,403530
103197,102786
103197,103196
103197,103193
103197,103198
103197,103195
260815,2601698
260815,260814
260815,260816
1102291,1103606
1102291,1103610
1102291,1103607
102786,103196
102786,10832
102786,103193
102786,103198
102786,103195
102786,102787
102786,103197
102786,102785
2501136,2501135
2101308,2101310
2101308,210608
2101308,210147
2101308,2101803
2101308,2101960
2101308,2101586
2101308,210481
2101308,2101472
2601163,2601162
2803941,2803940
1102784,11052
1102784,110431
1102784,302755
1102784,110294
1102784,110236
1102784,1101439
102440,10272
102440,10270
102440,101266
102440,10224
102440,10269
102440,10261
102440,101329
102440,10271
102440,10273
102440,10465
102440,10262
102440,101267
102440,10426
110884,110885
5702867,5702890
5702867,5702866
5702867,5702943
1102854,1102853
403618,403155
403618,403619
403618,403584
101283,101043
101283,103954
101283,101282
101283,101042
101283,101629
101283,101041
101283,102820
101283,101634
2602489,2602486
2602489,2602488
101329,10272
101329,10270
101329,101266
101329,10224
101329,10261
101329,10271
101329,10273
101329,10240
101329,10465
101329,10262
101329,102440
101329,10386
101329,101267
101329,10426
5801023,5801025
5801023,5801026
5801023,5801024
2703247,2703236
2703247,2703223
16303495,16303408
16303495,16303415
103103,103102
103103,101270
103103,102491
1103551,1101239
1103551,1103674
5702689,5702692
5702689,5702693
5702689,5702690
250888,2503092
250888,250890
250888,250889
250888,2503522
250888,2503525
250888,2503524
250888,250887
10403,10404
10403,10396
1014,101544
1014,10100
1014,1046
1014,101546
1014,10172
1014,101639
1014,101612
1014,101545
1014,102072
1014,101539
1014,101543
1014,101541
1014,101542
1014,101540
1014,10175
1014,10173
11091,11052
11091,110431
11091,110278
11091,110236
11091,110542
11091,110363
11091,1101439
11091,110277
11091,11092
11091,11088
110543,110761
110543,1102366
110543,1102407
110543,1102319
30666,30618
30666,30183
30666,3042
30666,30477
30666,30387
30666,30225
30666,3050
30666,30336
30666,301323
30666,30433
30666,3028
30666,30388
30666,301289
30666,3049
16203431,16203380
210900,210843
640970,640971
260751,2602534
101539,10711
101539,10383
101539,10712
101539,1014
101539,101544
101539,10100
101539,10106
101539,1046
101539,101546
101539,10378
101539,10172
101539,101639
101539,101612
101539,101545
101539,101543
101539,101541
101539,101542
101539,101540
101539,10384
101539,10173
6302355,6302306
5902687,5902684
10454,10590
10454,10171
10454,10133
10454,10455
10454,10221
10454,10280
10454,10151
10454,10456
10454,10606
10454,10157
10454,10713
10454,10457
10454,10279
10454,10714
10454,101684
10454,101538
1043,10340
1043,103602
1043,102003
1043,101382
1043,101384
1043,101385
1043,102318
1043,102
1043,108
1043,107
1043,105
30148,30615
30148,30409
30148,301269
30148,301268
30148,30458
2602626,2601199
2602626,2604010
270643,270645
50533,50122
110847,110837
110847,1103552
110847,1103553
110847,110838
280944,280943
280944,280942
6801305,6801304
6801305,6801292
6801305,6801293
6801305,6801309
6801305,6801296
6801305,6801294
6801305,6801297
6801305,6801298
6403810,6403811
6403810,6403812
101755,101102
101755,1087
101755,10732
101755,10731
101755,103520
101755,10158
101755,101101
101755,10584
1102897,110740
1102897,110741
1102897,1102893
1102897,1102896
1102897,1102878
101240,101241
101240,101242
101240,101174
101240,101243
1102878,110740
1102878,1102897
1102878,1102892
1102878,1101747
1102878,110741
1102878,1102896
503413,503631
503413,503406
503413,501955
503413,503451
503413,502223
403771,403462
30324,30304
30324,302711
30324,30199
30324,301035
30324,30358
30324,301392
30324,30696
30324,30146
30324,30305
30324,30697
30324,30438
30324,30288
2802106,2803634
2802106,2803787
2802106,280940
2802106,2802107
2802106,2803788
2802106,280941
2802106,2803637
6403693,6403691
6403693,6403688
6403693,6403694
13803856,13803855
13803856,13803854
13803856,13803857
2601159,2601158
10157,10590
10157,10132
10157,10133
10157,10221
10157,10151
10157,10156
10157,10255
10157,101626
10157,10457
10157,10532
10157,101627
10157,10454
10157,101684
10157,101538
10157,101628
110294,11052
110294,110431
110294,302755
110294,1102784
15302966,15302968
2901798,2901797
2901798,2901799
2901798,2901796
1103140,110721
101939,10345
101939,101814
101939,10474
101939,10473
101939,10308
101939,10469
1102881,1103714
1102881,1103700
2602149,2601210
2602149,2601212
2602149,2601211
2602149,2601208
2602149,2601207
110152,110498
110152,1101265
110152,110377
110152,1101123
110152,1101407
110152,110480
110152,1101415
110152,110376
110152,110382
110152,110381
303449,30189
303449,303249
303449,30544
2601765,2601763
2601765,2601764
2601765,2601766
1102478,1102563
1102478,1103105
1102478,1102564
1102478,302625
1102478,1102459
1102478,301449
1102478,1101414
1102478,1101552
6103409,6102327
16203020,16203022
10291,1076
10291,10263
10291,10339
10291,101788
10291,1082
10291,1081
10291,101124
10291,10531
10291,10641
2802110,2802112
2802110,2802111
2802110,2803786
301531,30304
301531,30289
301531,30306
301531,301345
301531,30305
301531,30288
101256,101930
570982,570983
570982,570980
570982,570981
110369,110368
10100,1017
10100,1014
10100,101544
10100,10106
10100,1046
10100,101546
10100,101639
10100,101612
10100,101545
10100,101
10100,10105
10100,102072
10100,101539
10100,101540
16303483,16301400
250871,2503358
250871,2503239
5702220,5702218
5702220,5702219
5702220,5702221
10415,10416
10415,10414
1102356,1102321
13803944,13803943
501603,2102888
501603,2101730
2503920,2503918
2503920,2504002
2503920,2503921
2503920,2503919
301970,301972
2601698,260815
50122,501491
50122,5075
50122,50533
102138,102139
102138,102123
301073,301070
301073,301071
301073,302660
301073,30490
301073,302385
1101653,1101387
1101653,1101654
1101653,1101655
101344,101338
101344,101339
101344,10629
101344,101053
6403914,6403896
6403914,6403907
6403914,6403916
6403914,6403906
10383,10711
10383,10712
10383,10280
10383,10456
10383,1046
10383,10323
10383,10260
10383,10243
10383,101546
10383,10378
10383,10713
10383,101639
10383,10279
10383,10714
10383,10385
10383,101539
10383,101543
10383,101541
10383,101542
10383,101540
10383,10384
10383,10173
2601227,2601225
2601227,2601228
2601227,2601226
10679,103446
10679,103493
10679,103465
10229,10420
10229,10428
3902075,3902076
5903806,5903804
5903806,5903803
5903806,5903805
110741,110740
110741,1102897
110741,1102892
110741,1102896
110741,1102878
103478,102800
103478,10421
103478,103474
103478,10668
301288,301438
301288,302303
301288,301995
301288,30248
301288,30357
1101502,1102918
1101502,1102920
1101502,1102922
1101502,1102921
2601199,2602626
10197,10241
10197,10647
10197,1017
10197,101347
10197,101052
10197,10164
10197,10165
10197,101623
10197,101
10197,10105
250736,250735
6801296,6801303
6801296,6801302
6801296,6801304
6801296,6801295
6801296,6801292
6801296,6801293
6801296,6801305
6801296,6801301
6801296,6801294
6801296,6801297
6801296,6801298
1101781,1101780
1101781,110363
1101781,1101782
1101781,1101779
1101781,110583
1101781,11078
1101781,110692
1101781,11088
2603262,2602505
2603262,2603926
10601,102725
502391,502389
502391,502390
302762,302760
2102618,2103107
2102618,2103268
101783,102490
101783,103353
101783,2102485
101783,101250
101629,101282
101629,101042
101629,101342
101629,101041
101629,101283
101629,101634
301230,302458
301230,303077
301230,302630
30433,30618
30433,30167
30433,30387
30433,3050
30433,30336
30433,301323
30433,301648
30433,30166
30433,30388
30433,301289
30433,30391
30433,30666
101107,102649
101107,101114
101107,102185
101107,101098
101107,101106
101107,101105
101107,101100
101107,101099
101107,10310
110346,1103342
110346,110251
110346,110509
110346,110347
110346,1101245
110346,110508
110346,110149
3902022,3902021
3902022,3902015
3902022,3902023
2803903,2803902
2803903,2803922
3902188,3902189
3902188,3902187
2103232,2101720
2103232,2102899
2103232,210824
302559,301064
302559,3016
302559,3025
302559,3031
302559,302636
302559,30370
302559,30284
10590,10133
10590,10455
10590,10221
10590,10280
10590,10151
10590,10156
10590,10157
10590,10713
10590,101626
10590,10457
10590,10279
10590,10714
10590,101627
10590,10454
10590,101684
10590,101538
10590,101628
101042,101043
101042,103954
101042,101282
101042,101629
101042,101041
101042,101283
101042,102820
101042,101634
5901883,5901885
5901883,5901892
5901883,5901882
5901883,5901890
5901883,5901875
5901883,5901881
5901883,5901874
103585,10658
103585,10659
103585,103575
103585,103580
103585,103858
13803438,13803690
13803438,16301632
301725,301724
301725,301726
301725,301723
10713,10590
10713,10383
10713,10171
10713,10455
10713,10221
10713,10280
10713,10151
10713,10456
10713,10156
10713,10243
10713,10279
10713,10714
10713,10454
10713,10385
10713,101684
10713,101538
10713,101543
10713,10384
101384,10211
101384,10340
101384,103602
101384,101097
101384,1022
101384,102003
101384,101382
101384,101385
101384,102318
101384,101381
101384,102
101384,1043
101384,101062
101384,108
101384,107
101384,105
101384,10220
13803654,13803655
13803654,13803656
2803779,2803778
1102816,1103251
1102816,1102097
1102816,1103254
1102816,1102098
5702825,5702831
5702825,5702833
5702825,5702824
2101960,2101308
2101960,210608
2101960,210147
2101960,2101472
10206,10269
10206,1018
10206,1019
10206,10271
2703157,2703121
10656,101338
10656,103566
10656,103565
302735,301063
302735,30179
302735,302512
302735,30895
302735,302201
302735,301068
302735,302639
302735,30317
302735,30338
302735,30352
101,1048
101,10241
101,1094
101,1017
101,10100
101,102990
101,10197
101,103
101,1026
101,101612
101,10105
101,1023
101,101383
2601208,2601210
2601208,2601212
2601208,2601211
2601208,2601209
2601208,2601207
2601208,2602149
10139,10461
10139,10610
10139,10106
10139,10292
10139,10253
10139,10138
10139,1083
10139,10397
10139,1099
10139,101388
30976,30594
30976,302287
30976,304025
30976,30593
250848,250839
2103361,2101506
2103361,2103224
3902034,3902956
3902034,3902067
3902034,3903000
3902034,3902991
3902034,3902035
3902034,3902033
101812,10155
101812,101815
101812,1027
101812,101060
101812,103333
101812,10682
5702219,5702218
5702219,5702220
5702219,5702221
403973,403949
403973,403529
403973,403531
403973,403530
101541,10383
101541,1014
101541,101544
101541,10456
101541,10453
101541,1046
101541,101546
101541,10172
101541,101639
101541,10714
101541,101545
101541,10385
101541,102072
101541,101539
101541,101543
101541,101542
101541,101540
101541,10384
101541,10175
101541,10173
103086,10286
103086,10240
103086,101050
103086,101622
103086,101621
103086,1090
103086,101051
3902937,3902935
3902937,3902936
30130,301642
30130,30129
30130,30131
30130,30930
2503919,2503918
2503919,2503920
2503919,2502330
2503919,2503921
101054,10162
101054,10163
101054,10417
101054,102988
101054,101055
101054,102986
101054,10418
1101810,1102809
1101810,1103174
1101810,1101978
2601422,2601420
2601422,2601424
2601422,2601423
2601422,2603242
2601422,2601421
3902521,3902523
3902521,3902522
3902521,3902018
2103224,210546
2103224,2103361
2103224,2103354
303077,302458
303077,301284
303077,302510
303077,30495
